id,reference,Lead-3_summary,Lead-3_r1_p,Lead-3_r1_r,Lead-3_r1_f,Lead-3_r2_p,Lead-3_r2_r,Lead-3_r2_f,Lead-3_rL_f,TextRank_summary,TextRank_r1_p,TextRank_r1_r,TextRank_r1_f,TextRank_r2_p,TextRank_r2_r,TextRank_r2_f,TextRank_rL_f,LSA_summary,LSA_r1_p,LSA_r1_r,LSA_r1_f,LSA_r2_p,LSA_r2_r,LSA_r2_f,LSA_rL_f,LexRank_summary,LexRank_r1_p,LexRank_r1_r,LexRank_r1_f,LexRank_r2_p,LexRank_r2_r,LexRank_r2_f,LexRank_rL_f
029cb353e9cc8ddfda29f13217a20e01d38a1d95,"Video of Toya Graham going to a protest and forcefully removing her son went viral, drew a lot of praise .
The single mother of six tells CNN her son was scolded that he wasn't brought up that way .
Michael Singleton says he knows his mom was trying to protect him .","CNN The Baltimore mother who slapped her son several times and pulled him out of a protest told CNN on Wednesday she wasn t concerned that she might be embarrassing her son. Not at all, Toya Graham told CNN s Anderson Cooper 360 in an interview that aired Wednesday night. He was embarrassing himself by wearing that mask and that hoodie and doing what he was doing.",0.3284,0.4314,0.3729,0.0758,0.1,0.0862,0.1864,"Graham said her son told her the night before the violence at the mall that something was up. I was there to get my child, she said. Brown said her mother is always looking out for her children.",0.2895,0.2157,0.2472,0.027,0.02,0.023,0.1798,"He s not a perfect child, but he s also not a thug, she said. I was there to get my child, she said. She was just telling me she did it because she cared about me.",0.2162,0.1569,0.1818,0.0,0.0,0.0,0.0909,"CNN The Baltimore mother who slapped her son several times and pulled him out of a protest told CNN on Wednesday she wasn t concerned that she might be embarrassing her son. Graham told Cooper that she saw her son with a brick in his hand, and she lost control of her emotions and told him to drop it. Graham said her son told her the night before the violence at the mall that something was up.",0.2987,0.451,0.3594,0.0526,0.08,0.0635,0.1719
029f5f6775ecd8b5fad0dc0e55ab4a9754fcad8f,"Obsidian can produce cutting edges many times finer than even the best steel scalpels .
Some surgeons still use the blades in procedures today .","CNN Ever had a headache so big, you felt like drilling a hole in your head to let the pain out? In Neolithic times trepanation -- or drilling a hole into the skull -- was thought to be a cure for everything from epilepsy to migraines. It could even have been a form of emergency surgery for battle wounds.",0.0877,0.2174,0.125,0.0,0.0,0.0,0.05,"Obsidian -- a type of volcanic glass -- can produce cutting edges many times finer than even the best steel scalpels. Under the microscope you could see the obsidian scalpel had divided individual cells in half, and next to it the steel scalpel incision looked like it had been made by a chainsaw. Modern obsidian scalpels look nothing like the decorative flint-knapped knives of Neolithic man, often resembling their modern counterparts in everything except for the blade edge, but Dr. Green said they are a very different animal.",0.1954,0.7391,0.3091,0.1512,0.5909,0.2407,0.2909,"Under the microscope you could see the obsidian scalpel had divided individual cells in half, and next to it the steel scalpel incision looked like it had been made by a chainsaw. The feel is very different because obsidian has no bite, he said. It s a very different feel to work with and you have to practice before you start using it in surgery.",0.1077,0.3043,0.1591,0.0156,0.0455,0.0233,0.1364,"Obsidian -- a type of volcanic glass -- can produce cutting edges many times finer than even the best steel scalpels. Under the microscope you could see the obsidian scalpel had divided individual cells in half, and next to it the steel scalpel incision looked like it had been made by a chainsaw. For studies where trace metals from ordinary scalpel blades cannot be tolerated, these very special obsidian scalpels may provide the answer, the company says.",0.2267,0.7391,0.3469,0.1622,0.5455,0.25,0.3265
02b7cd5b0d1e192f1dcb9da18d21c1a2bec00562,"Saudi general says more than 1,200 airstrikes since campaign began March 26 .
Three Saudis were killed in attack on border position, source tells CNN .","CNN More than 500 Houthi rebels have been killed since the start of Saudi-led military operations against Yemeni Shia fighters, a Saudi Defense Ministry official said Saturday, according to the state-run Saudi Press Agency. A Saudi general said Saturday the nine-nation coalition has undertaken 1,200 airstrikes since they began on March 26. Gen. Ahmed Asiri added that the raids aim to keep the rebels from moving toward southern Yemen, according to the SPA.",0.1948,0.6,0.2941,0.0789,0.25,0.12,0.1765,"CNN More than 500 Houthi rebels have been killed since the start of Saudi-led military operations against Yemeni Shia fighters, a Saudi Defense Ministry official said Saturday, according to the state-run Saudi Press Agency. Three Saudi military officers were killed and two others were wounded in the shelling, a defense official said, according to SPA. The Yemeni Health Ministry on Saturday said 385 civilians have been killed and 342 others have been wounded.",0.1467,0.44,0.22,0.0405,0.125,0.0612,0.18,"Three Saudi military officers were killed and two others were wounded in the shelling, a defense official said, according to SPA. Yemen has been descending into chaos in the weeks since Houthi rebels -- minority Shiites who have long complained of being marginalized in the majority Sunni country -- forced Yemeni President Abdu Rabu Mansour Hadi from power in January. CNN s Pierre Meilhan and Mohammed Tawfeeq contributed to this report.",0.1014,0.28,0.1489,0.0294,0.0833,0.0435,0.1277,"CNN More than 500 Houthi rebels have been killed since the start of Saudi-led military operations against Yemeni Shia fighters, a Saudi Defense Ministry official said Saturday, according to the state-run Saudi Press Agency. A Saudi general said Saturday the nine-nation coalition has undertaken 1,200 airstrikes since they began on March 26. The Yemeni Health Ministry on Saturday said 385 civilians have been killed and 342 others have been wounded.",0.2027,0.6,0.303,0.0822,0.25,0.1237,0.202
02fbe00a8ca19dbd1ddc989bde8f387e1ea34848,"Most Americans say businesses should not discriminate against same-sex weddings .
Public opinion has shifted on the issue since last fall .
Indiana passed and later changed its religious freedom law after public outcry .","Washington CNN Nearly 6 in 10 Americans say that businesses that provide wedding-related services should be required to provide those services to same-sex couples in the same way they would all other customers, even if they have religious objections. A new CNN ORC poll finds 57 feel businesses such as caterers or florists should be required to serve gay or lesbian couples just as they would heterosexual couples, while 41 say they should be allowed to refuse service for religious reasons. That s a shift from a Pew Research Center poll conducted last fall, which found just 49 thought businesses ought to be required to serve same-sex couples while 47 that they should be allowed to refuse service on religious grounds.",0.1048,0.3939,0.1656,0.0244,0.0938,0.0387,0.1274,"A new CNN ORC poll finds 57 feel businesses such as caterers or florists should be required to serve gay or lesbian couples just as they would heterosexual couples, while 41 say they should be allowed to refuse service for religious reasons. In the CNN ORC Poll, most Democrats 70 and independents 60 say wedding-related businesses should be required to provide services to same-sex couples as they would different-sex couples, while Republicans break broadly the other way, 67 say religious reasons are a valid justification for refusing service. But among whites who are not evangelicals, 61 say such businesses should be required to provide services to all couples the same way.",0.0965,0.3333,0.1497,0.0177,0.0625,0.0276,0.1088,"The big gay wedding cake quiz . The CNN ORC International poll was conducted by telephone, April 16-19, among a random national sample of 1,018 adult Americans. Michigan auto repair shop says yes to gun owners, no to homosexuals .",0.1,0.1212,0.1096,0.0,0.0,0.0,0.0548,"A new CNN ORC poll finds 57 feel businesses such as caterers or florists should be required to serve gay or lesbian couples just as they would heterosexual couples, while 41 say they should be allowed to refuse service for religious reasons. Since the Pew poll last fall, Indiana s Religious Freedom Restoration Act, signed into law in late March by Republican governor Mike Pence, sparked a nationwide controversy over whether the law allowed wedding-related businesses to refuse service to gay and lesbian couples. In the CNN ORC Poll, most Democrats 70 and independents 60 say wedding-related businesses should be required to provide services to same-sex couples as they would different-sex couples, while Republicans break broadly the other way, 67 say religious reasons are a valid justification for refusing service.",0.1194,0.4848,0.1916,0.0376,0.1562,0.0606,0.1078
03b5f873e654678ac305c13fad6928030564b8e2,"Opening statements are scheduled Monday in the trial of James Holmes .
Jury selection took three months .
Holmes faces 165 counts in the movie theater massacre that killed 12 people .","CNN James Holmes made his introduction to the world in a Colorado cinema filled with spectators watching a midnight showing of the new Batman movie, The Dark Knight Rises, in June 2012. The moment became one of the deadliest shootings in U.S. history. Holmes is accused of opening fire on the crowd, killing 12 people and injuring or maiming 70 others in Aurora, a suburb of Denver.",0.1912,0.4483,0.268,0.0448,0.1071,0.0632,0.1649,"Holmes psychiatrist contacted several members of a behavioral evaluation and threat assessment team to say Holmes could be a danger to others, the station reported. According to The New York Times, Holmes sent a text message to a fellow graduate student, a woman, about two weeks before the shooting. It was, Holmes wrote her, according to the Times.",0.0862,0.1724,0.1149,0.0,0.0,0.0,0.092,"His family then moved down the California coast, where Holmes grew up in the San Diego-area neighborhood of Rancho Peñasquitos, which a neighbor described as kind of like Mayberry, the San Diego newspaper said. No, he had two months left on his lease, Holmes wrote back, according to the Times. It was, Holmes wrote her, according to the Times.",0.1148,0.2414,0.1556,0.0167,0.0357,0.0227,0.1333,"He appeared dramatically different in January when jury selection began for his trial: 9,000 potential jurors were summoned for duty, described as one of the nation s largest jury calls. They are 19 women and five men, and almost all are white and middle-aged. She asked if he had left Aurora yet, reported the newspaper, which didn t identify her.",0.129,0.2759,0.1758,0.0164,0.0357,0.0225,0.1099
03e71bbf2d299d2204c90cf823180eb3398895c4,"Death toll in Nepal climbs above 4,600, officials say, with more than 9,000 injured .
Shattered villages near epicenter are hard to reach, says aid worker in the area .
More bad weather is forecast for the region in the coming days .","Kathmandu, Nepal CNN More than 4,600 people dead. More than 9,000 injured. Eight million affected across Nepal.",0.4737,0.2143,0.2951,0.2778,0.122,0.1695,0.2623,"Kathmandu, Nepal CNN More than 4,600 people dead. The death toll has now climbed above 4,600 in Nepal, officials said Tuesday evening, as rescue and relief efforts continue. Of the 8 million people affected by the quake across 39 districts of Nepal, some 1.4 million need food aid, McGoldrick added.",0.283,0.3571,0.3158,0.1154,0.1463,0.129,0.1895,Eight million affected across Nepal. One million children urgently in need of help. Are you in Nepal or do you have loved ones affected?,0.1667,0.0952,0.1212,0.0435,0.0244,0.0313,0.0909,"Kathmandu, Nepal CNN More than 4,600 people dead. One million children urgently in need of help. Nepal army Lt. Col. A. J. Thapa told CNN s Sumnima Udas that the first 72 hours after the earthquake is the time when the most lives can be saved.",0.2128,0.2381,0.2247,0.0435,0.0488,0.046,0.1798
0408464fb6eb2702626d2ca1cbb7c28e76ddd255,"In Baltimore, after the death of Freddie Gray, riots erupted, cars were set on fire and 200 arrests were made .
Eric Liu: Liberals and conservatives react predictably, see the riots as confirmation of their views .
It's time to push each other out of our ideological and identity comfort zones and change the status quo, he says .","CNN We did it again, in another American city. We set Baltimore on fire this time. We brutalized black bodies.",0.35,0.1228,0.1818,0.0526,0.0179,0.0267,0.1299,"We let the violence stand for everything that s wrong with the things we already didn t like. Every time protests and violence break out in response to police brutality, the same depressing pattern breaks out. For the left, it s about the deep structural root causes of the alienation and violence.",0.2308,0.2105,0.2202,0.0196,0.0179,0.0187,0.1284,"We threw stones at policemen. We the People. And until more people can see this, we will not see progress.",0.15,0.0526,0.0779,0.0,0.0,0.0,0.0779,"We set Baltimore on fire this time. I like to say we won the Second World War, we put a man on the moon, we invented the Internet, we gave the world jazz. But it cannot possibly be that only those with whom I disagree are responsible for what is happening in Baltimore.",0.2264,0.2105,0.2182,0.0385,0.0357,0.037,0.1091
040ce133116f80d53a2a6333bf81fe07556ab93b,"The controversy over Indiana's religious freedom law is complicated .
Some factors you might have not considered .","CNN By now, you probably have a position regarding the controversy over Indiana s religious freedom law. You applaud the growing chorus of companies blasting the law as an invitation for businesses to discriminate against gays and lesbians, using religion as a cover. Or, like Indiana Gov.",0.2128,0.5882,0.3125,0.1522,0.4375,0.2258,0.2812,"What would happen if that case happened today in Indiana, with the new, expanded religious freedom law? Yes, the Indiana law makes it clear that individuals and private companies can use the religious freedom law as a defense, he said. If New Mexico had the same religious freedom law as Indiana, the case would have gone to trial.",0.1034,0.3529,0.16,0.0351,0.125,0.0548,0.16,"Four U.S. circuit courts of appeals have ruled that the federal law can be used as a defense in cases involving private parties. And then, there is the Hobby Lobby case. And, Hobby Lobby won the case before the Supreme Court.",0.119,0.2941,0.1695,0.0,0.0,0.0,0.1017,"But other state laws mirror the federal law much more closely than the Indiana law does. What would happen if that case happened today in Indiana, with the new, expanded religious freedom law? The photography studio would have had the chance to make its argument in court that it denied the service because of religious reasons.",0.1071,0.3529,0.1644,0.0364,0.125,0.0563,0.1644
0459eda57f1de780a5908dcca96bd1169bafcaf0,"Six people taken hostage in a kosher market siege say media outlet endangered their lives .
They hid in a cold room during the attack in Paris by gunman Amedy Coulibaly .","Paris CNN Six survivors of the Paris kosher supermarket siege in January are suing a French media outlet for what they call dangerous live broadcasting during the hostage-taking. According to Paris prosecutor s spokeswoman Agnes Thibault-Lecuivre, the lawsuit was filed March 27 and a preliminary investigation was opened by the prosecutor s office Wednesday. The media outlet, CNN affiliate BFMTV, is accused of endangering the lives of the hostages, who were hiding in a cold room during the attack, by broadcasting their location live during the siege.",0.236,0.7,0.3529,0.0795,0.2414,0.1197,0.2521,"Paris CNN Six survivors of the Paris kosher supermarket siege in January are suing a French media outlet for what they call dangerous live broadcasting during the hostage-taking. The media outlet, CNN affiliate BFMTV, is accused of endangering the lives of the hostages, who were hiding in a cold room during the attack, by broadcasting their location live during the siege. Gunman Amedy Coulibaly, also suspected in the slaying of a police officer, stormed the Hyper Cacher Jewish supermarket on January 9, killing four people and taking others hostage.",0.2889,0.8667,0.4333,0.1011,0.3103,0.1525,0.3,"The media outlet, CNN affiliate BFMTV, is accused of endangering the lives of the hostages, who were hiding in a cold room during the attack, by broadcasting their location live during the siege. BFM in a statement Friday said one of its journalists mentioned only once the presence of a woman hidden inside the Hyper Cacher, on the basis of police sources on the ground. A 24-year-old supermarket employee, Malian-born Lassana Bathily, was hailed as a hero afterward when it emerged that he had risked his life to hide 15 customers from Coulibaly in the cold room.",0.19,0.6333,0.2923,0.0808,0.2759,0.125,0.2,"Paris CNN Six survivors of the Paris kosher supermarket siege in January are suing a French media outlet for what they call dangerous live broadcasting during the hostage-taking. The media outlet, CNN affiliate BFMTV, is accused of endangering the lives of the hostages, who were hiding in a cold room during the attack, by broadcasting their location live during the siege. BFM in a statement Friday said one of its journalists mentioned only once the presence of a woman hidden inside the Hyper Cacher, on the basis of police sources on the ground.",0.234,0.7333,0.3548,0.086,0.2759,0.1311,0.2419
04c28c2d6c524d96e046cadf32eb44803f83a98c,"Police officers escort the funeral procession to the service .
Scott's family did not attend his visitation; they need privacy, mayor says .
Police meet with the man who was a passenger in his car when it was pulled over .","Charleston, South Carolina CNN Police officers Saturday accompanied the hearse carrying the body of Walter Scott to his South Carolina funeral service, where hundreds of mourners celebrated his life and death as a catalyst for change in America. A pair of officers on motorcycles were part of the large procession delivering the father of four -- who was fatally shot in the back by a police officer -- to a service open to the public. An overflow crowd gathered on a humid and occasionally rainy April afternoon at W.O.R.D.",0.1889,0.4359,0.2636,0.0337,0.0789,0.0472,0.155,"Charleston, South Carolina CNN Police officers Saturday accompanied the hearse carrying the body of Walter Scott to his South Carolina funeral service, where hundreds of mourners celebrated his life and death as a catalyst for change in America. Chris Stewart, an attorney for the Scott family, said the death represented more than an race issue. Scott family attorney Chris Stewart said he was a co-worker and friend.",0.2206,0.3846,0.2804,0.0299,0.0526,0.0381,0.1869,Who was Walter Scott? or What did I do? But he did not identify the passenger by name.,0.3889,0.1795,0.2456,0.1176,0.0526,0.0727,0.1754,"Charleston, South Carolina CNN Police officers Saturday accompanied the hearse carrying the body of Walter Scott to his South Carolina funeral service, where hundreds of mourners celebrated his life and death as a catalyst for change in America. Criminal defense attorney Paul Callan said he believes Slager s defense will play up the reported scuffle in arguing that this is not a murder case. Santana said he could hear the sound of a Taser in use.",0.1974,0.3846,0.2609,0.0133,0.0263,0.0177,0.1739
04e39f8e3fd4be33d74b3f6d4d6cfc62f3d3986b,"Police questioned the group about an alleged assault of a Walmart employee .
A man put a police officer in a headlock and fighting broke out .","CNN Arizona investigators have released dramatic video of a Walmart parking lot brawl that left a police officer wounded, one man dead, and reportedly involved members of a Christian family band. Enoch Gaver, 21, was killed in the fight in the town of Cottonwood, and suspect David Gaver, 28, was shot in the stomach and taken into custody. Police Sergeant Jeremy Daniels was hit in the leg by a bullet fired during the melee.",0.1892,0.56,0.2828,0.0548,0.1667,0.0825,0.1818,"CNN Arizona investigators have released dramatic video of a Walmart parking lot brawl that left a police officer wounded, one man dead, and reportedly involved members of a Christian family band. The police dashcam video, released Friday, shows Cottonwood Police approaching the group of eight people -- all identified as members of the Gaver family -- around a large SUV in a Walmart parking lot on March 21. Police charged four members of the family with assaulting an officer and resisting arrest.",0.2,0.64,0.3048,0.0759,0.25,0.1165,0.1905,"Someone then responds, No, you are not going to separate me from my parents, and, don t touch me. The sound of Taser fire is heard. The melee goes for several minutes until backup officers arrive and make arrests.",0.1026,0.16,0.125,0.0,0.0,0.0,0.125,"CNN Arizona investigators have released dramatic video of a Walmart parking lot brawl that left a police officer wounded, one man dead, and reportedly involved members of a Christian family band. The police dashcam video, released Friday, shows Cottonwood Police approaching the group of eight people -- all identified as members of the Gaver family -- around a large SUV in a Walmart parking lot on March 21. On the video, an officer tells the group that they need to separate these folks and talk to them.",0.1765,0.6,0.2727,0.0714,0.25,0.1111,0.1818
0504db91916c64ada18e48f269607c91630929ed,"Paul McCartney honors Ringo Starr at Rock and Roll Hall of Fame induction ceremony .
Green Day, Lou Reed, Joan Jett & the Blackhearts also honored .","Billboard The key to rock s longevity is it never defines itself into irrelevance. So while there were some loud, dirty guitars at the 2015 Rock and Roll Hall of Fame induction ceremony in Cleveland on Saturday night, there was as much recognition for rock s antecedents in soul and blues, speaking less to a particular taxonomy than a spirit that s beyond words. It s easy to talk of such spirit when Paul McCartney is there to honor Ringo Starr, and Yoko Ono is on hand as well.",0.1685,0.625,0.2655,0.1136,0.4348,0.1802,0.177,"So while there were some loud, dirty guitars at the 2015 Rock and Roll Hall of Fame induction ceremony in Cleveland on Saturday night, there was as much recognition for rock s antecedents in soul and blues, speaking less to a particular taxonomy than a spirit that s beyond words. Others receiving Rock Hall honors included Paul Butterfield Blues Band, early soul act The 5 Royales, singer Bill Withers, punk rockers Green Day, Lou Reed, Joan Jett the Blackhearts and Stevie Ray Vaughan. John Legend came out to honor Bill Withers with a performance of Use Me backed by Stevie Wonder, who inducted Withers.",0.1923,0.8333,0.3125,0.1359,0.6087,0.2222,0.2812,"Others receiving Rock Hall honors included Paul Butterfield Blues Band, early soul act The 5 Royales, singer Bill Withers, punk rockers Green Day, Lou Reed, Joan Jett the Blackhearts and Stevie Ray Vaughan. John Legend came out to honor Bill Withers with a performance of Use Me backed by Stevie Wonder, who inducted Withers. 2015 Billboard.",0.2857,0.6667,0.4,0.1273,0.3043,0.1795,0.275,"I got lucky, and it was actually in Cleveland, he said to enormous applause. Others receiving Rock Hall honors included Paul Butterfield Blues Band, early soul act The 5 Royales, singer Bill Withers, punk rockers Green Day, Lou Reed, Joan Jett the Blackhearts and Stevie Ray Vaughan. John Legend came out to honor Bill Withers with a performance of Use Me backed by Stevie Wonder, who inducted Withers.",0.2353,0.6667,0.3478,0.1045,0.3043,0.1556,0.2391
054ccc280767c3d59e7da55572425d2fdcb6e711,"Former TSA agent Daniel Boykin, 33, videotaped his female co-worker in the restroom, authorities say .
Authorities say they found 90 videos and 1,500 photos of the victim on Boykin's phone and computer .
Boykin worked in an administrative capacity and didn't do public security screenings, TSA official says .","CNN A judge this week sentenced a former TSA agent to six months in jail for secretly videotaping a female co-worker while she was in the bathroom, prosecutors said. During the investigation, detectives with the Metro Nashville Police Department in Tennessee also found that the agent, 33-year-old Daniel Boykin, entered the woman s home multiple times, where he took videos, photos and other data. Police found more than 90 videos and 1,500 photos of the victim on Boykin s phone and computer.",0.3488,0.5882,0.438,0.2353,0.4,0.2963,0.365,"During the investigation, detectives with the Metro Nashville Police Department in Tennessee also found that the agent, 33-year-old Daniel Boykin, entered the woman s home multiple times, where he took videos, photos and other data. Police found more than 90 videos and 1,500 photos of the victim on Boykin s phone and computer. Boykin was terminated last year when the investigation began.",0.3692,0.4706,0.4138,0.25,0.32,0.2807,0.3621,"The victim filed a complaint after seeing images of herself on his phone last year. Boykin plead guilty to unlawful photography, aggravated burglary and violation of the computer act, the Nashville District Attorney s Office said. The judge, Randall Wyatt, on Friday called the invasion of privacy egregious.",0.2292,0.2157,0.2222,0.0426,0.04,0.0412,0.1212,"CNN A judge this week sentenced a former TSA agent to six months in jail for secretly videotaping a female co-worker while she was in the bathroom, prosecutors said. Police found more than 90 videos and 1,500 photos of the victim on Boykin s phone and computer. Assistant District Attorney Amy Hunter said this case was one of the worst invasion of privacy cases she s seen.",0.3768,0.5098,0.4333,0.2794,0.38,0.322,0.4167
057854bbbc888a8607afd8a699533efc14d34be6,"There are now more people of faith who favor marriage equality than stand against it, according to a new poll .
If the U.S. Supreme Court has been paying attention, it likely saw this trend coming .","Washington CNN Until recently, if you sat in church on Sunday mornings, pollsters could predict where you stood on same-sex marriage. What a difference a decade makes. In 2003, when the Massachusetts Supreme Court became the country s first to legalize same-sex marriage, less than 30 of religiously affiliated Americans supported gays and lesbians right to wed. By 2014, that number had climbed to 47 , according to a survey conducted by the Public Religion Research Institute.",0.141,0.3056,0.193,0.039,0.0857,0.0536,0.1053,"In 2003, when the Massachusetts Supreme Court became the country s first to legalize same-sex marriage, less than 30 of religiously affiliated Americans supported gays and lesbians right to wed. By 2014, that number had climbed to 47 , according to a survey conducted by the Public Religion Research Institute. In a reverse of traditional arguments against gay marriage, some members of these groups say their religious rights will be curtailed if states do not allow them to perform same-sex nuptials. Separate surveys conducted by PRRI and other groups show much of the newfound religious support for same-sex marriage is coming from younger Americans.",0.1226,0.3611,0.1831,0.0286,0.0857,0.0429,0.1127,"There s been a huge swing in the last decade, said Jones. Legalized in certain regions:Brazil, Mexico, United States . Those numbers could put GOP presidential candidates in a tight spot, said Jones, as they try to expand their base and appeal to younger Americans.",0.1333,0.1667,0.1481,0.0,0.0,0.0,0.0741,"There s been a huge swing in the last decade, said Jones. The survey data comes from PRRI s American Values Atlas, conducted between April and December of last year. PRRI is a nonpartisan, nonprofit research group that focuses on faith and American culture.",0.1818,0.2222,0.2,0.0,0.0,0.0,0.1
